source,traduction
Transaction Deletion Record {0} is currently deleting {1}. Cannot save documents until deletion completes.,
Transaction Exchange Rate,Taux de change de transaction
Transaction Information,Informations sur la transaction
Transaction Name,Nom de la transaction
Transaction Qty,Qté de transaction
Transaction Threshold,Seuil de transaction
Transaction currency: {0} cannot be different from Bank Account({1}) currency: {2},La devise de la transaction : {0} ne peut pas être différente de la devise du compte bancaire ({1}) : {2}
Transaction date can't be earlier than previous movement date,La date de transaction ne peut pas être antérieure à la date du mouvement précédent
Transaction for which tax is withheld,
Transaction from which tax is withheld,
Transactions against the Company already exist! Chart of Accounts can only be imported for a Company with no transactions.,
Transactions using Sales Invoice in POS are disabled.,Les transactions utilisant une facture de vente dans le PDV sont désactivées.
Transfer Extra Raw Materials to WIP (%),Transférer les matières premières supplémentaires vers WIP (%)
Transfer From Warehouses,Transférer depuis les entrepôts
Transfer Materials,Transférer les matériaux
Transfer and Issue,Transfert et émission
Transferred Raw Materials,Matières premières transférées
Transform,Transformer
Transforms,Transformations
Transgender,
Transit,
Transit Entry,
Transition Properties,
Transition Tasks,
Transitions,
Translate Data,Traduire les données
Translate Link Fields,Traduire les champs de lien
Translate values,Traduire les valeurs
Translator,Traducteur
Transpose,Transposer
Treatment Of Interest,Traitement des intérêts
Treatment of Interest,Traitement des intérêts
Trialing,En essai
Trigger caching,Déclencher la mise en cache
Trim Table,Tronquer la table
Truncates 'Remarks' column to set character length,
Try the new Print Designer,Essayer le nouveau Concepteur d'impression
Turnover Ratios,Ratios de rotation
Type Of Call,Type d'appel
Type a reply / comment,Saisir une réponse / un commentaire
Type of FLDG Applicable,Type de FLDG applicable
Type of Material,Type de matériau
Type of Transaction,Type de transaction
Type of financial statement this template generates,Type d'état financier que ce modèle génère
Type title,Saisir le titre
Type your reply here...,Saisissez votre réponse ici...
UAE VAT 201,TVA EAU 201
UAE VAT Account,Compte TVA EAU
UAE VAT Accounts,Comptes TVA EAU
UAE VAT Settings,Paramètres TVA EAU
UI Tour,Visite guidée de l'interface
UID,
UIDNEXT,
UIDVALIDITY,
UOM conversion factor required for UOM: {0} in Item: {1},Facteur de conversion UDM requis pour l'UDM : {0} dans l'article : {1}
UOM {0} not found in Item {1},
UPC,
UPC-A,
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook",
URL must start with http:// or https://,L'URL doit commencer par http:// ou https://
URL of a human-readable page with info that developers might need.,
URL of a web page providing information about the client.,
URL of human-readable page with info about the protected resource's terms of service.,
URL of human-readable page with info on requirements about how the client can use the data.,
URL that points to a human-readable policy document for the client. Should be shown to end-user before authorizing.,
URL that points to a human-readable terms of service document for the client. Should be shown to end-user before authorizing.,
URL that references a logo for the client.,
UUID,
Un groupe doit avoir au moins 2 membres.,
Un-following document {0},Désuivi du document {0}
UnBuffered Cursor,
UnReconcile,Annuler la réconciliation
UnReconcile Allocations,Annuler les allocations de réconciliation
Unable to fetch DocType details. Please contact system administrator.,Impossible de récupérer les détails du DocType. Veuillez contacter l'administrateur système.
Unable to find the time slot in the next {0} days for the operation {1}. Please increase the 'Capacity Planning For (Days)' in the {2}.,
Unable to find variable:,Impossible de trouver la variable :
Unable to retrieve your location,Impossible de récupérer votre localisation
Unaccrued Interest,Intérêts non accruals
Unaccrued Interest Treatment,Traitement des intérêts non accruals
Unaccrued Interest Waiver,Renonciation aux intérêts non accruals
Unaccrued Interest Waiver cannot be greater than overdue amount,La renonciation aux intérêts non accruals ne peut pas être supérieure au montant en retard
Unassign Condition,Désaffecter la condition
Unbilled Orders,Commandes non facturées
Unbooked Interest Paid,Intérêts non comptabilisés payés
Unbooked Penalty Paid,Pénalités non comptabilisées payées
Uncaught Exception,Exception non interceptée
Unclaimed Amount (Company Currency),
Under Withheld,Sous-retenu
Under Withheld Reason,Raison de sous-retenue
"Under Working Hours table, you can add start and end times for a Workstation. For example, a Workstation may be active from 9 am to 1 pm, then 2 pm to 5 pm. You can also specify the working hours based on shifts. While scheduling a Work Order, the system will check for the availability of the Workstation based on the working hours specified.",
Unexpected Naming Series Pattern,Modèle de série de nommage inattendu
Unfreeze Date,Date de dégel
Unhandled Emails,E-mails non traités
Unique Customer,Client unique
"Unique ID assigned by the client developer used to identify the client software to be dynamically registered.
<br>
<b>Should remain same</b> across multiple versions or updates of the software.",
Unknown Rounding Method: {},Méthode d'arrondi inconnue : {}
Unknown file encoding. Tried to use: {0},
Unlock Reference Document,Déverrouiller le document de référence
Unmark NPA,Démarquer NPA
Unmarked Check-in Logs Found,Journaux de pointage non marqués trouvés
Unmarked Employee Header,
Unmarked Employees HTML,HTML des employés non marqués
Unpaid Accrual,Accrual non payé
Unpivot,Dépivot
Unpublish,Dépublier
Unqualified,Non qualifié
Unrealized Profit / Loss account for intra-company transfers,Compte de profit/perte non réalisé(e) pour les transferts intra-sociétés
Unrealized Profit/Loss account for intra-company transfers,
Unreconcile Payment,Annuler la réconciliation du paiement
